RK	PICK	PLAYER	TEAM	CONF	MIN%	OR	DR	AST	BLK	STL	FTR	2P	3P	YEAR
180	16	Fr	6-8	Chuma Okeke (18)	Auburn	SEC	54.0	10.1	19.4	9.6	3.9	1.7	27.4	58-114	.509	34-87	.391	2018
181	16	So	6-8	Chuma Okeke (19)	Auburn	SEC	69.0	11.0	16.6	12.6	5.5	3.7	26.8	113-197	.574	54-139	.388	2019
182	34	Jr	6-8	Cleanthony Early (13)	Wichita St.	MVC	62.8	10.5	14.6	5.5	4.4	1.8	40.3	137-256	.535	47-148	.318	2013
183	34	Sr	6-8	Cleanthony Early (14)	Wichita St.	MVC	68.5	5.6	19.0	6.1	3.4	1.7	46.0	117-202	.579	64-170	.376	2014
184	7	Fr	6-5	Coby White (19)	North Carolina	ACC	69.2	1.3	11.4	24.4	1.3	2.0	29.3	106-211	.502	82-233	.352	2019
185	36	So	6-7	Cody Martin (16)	North Carolina St.	ACC	63.9	7.1	11.2	15.8	1.7	2.8	40.1	75-160	.469	3-7	.429	2016
186	36	Jr	6-7	Cody Martin (18)	Nevada	MWC	85.6	5.9	13.6	24.0	4.5	2.7	39.2	179-324	.552	15-51	.294	2018
187	36	Sr	6-7	Cody Martin (19)	Nevada	MWC	86.1	3.0	11.1	25.6	2.3	2.2	32.6	117-203	.576	34-95	.358	2019
188	4	Fr	6-11	Cody Zeller (12)	Indiana	B10	71.2	11.3	16.8	9.5	4.3	2.9	67.3	200-321	.623	0-0	.000	2012
189	4	So	7-0	Cody Zeller (13)	Indiana	B10	73.3	12.4	18.7	9.4	4.4	2.1	73.2	199-352	.565	0-2	.000	2013
190	11	So	6-11	Cole Aldrich (09)	Kansas	B12	73.8	12.5	28.4	7.2	9.6	1.2	46.2	199-333	.598	0-0	.000	2009
191	11	Jr	6-11	Cole Aldrich (10)	Kansas	B12	66.4	13.6	25.4	5.8	13.0	1.6	60.0	149-265	.562	0-0	.000	2010
192	15	Fr	6-3	Cole Anthony (20)	North Carolina	ACC	57.2	1.4	16.4	23.9	0.9	2.1	37.1	82-204	.402	49-141	.348	2020
193	8	Fr	6-3	Collin Sexton (18)	Alabama	SEC	68.6	4.0	9.7	27.8	0.3	1.6	57.5	152-307	.495	44-131	.336	2018
194	53	Fr	6-10	Colton Iverson (09)	Minnesota	B10	43.0	10.2	13.8	7.8	9.0	1.5	51.8	68-114	.596	0-0	.000	2009
195	53	So	6-10	Colton Iverson (10)	Minnesota	B10	41.9	10.2	19.6	6.7	6.3	1.2	53.9	68-141	.482	0-0	.000	2010
196	53	Jr	6-10	Colton Iverson (11)	Minnesota	B10	45.9	12.8	17.7	11.5	4.3	1.5	68.5	58-130	.446	0-0	.000	2011
197	53	Sr	6-10	Colton Iverson (13)	Colorado St.	MWC	74.7	13.2	26.4	10.0	2.8	0.9	73.9	169-287	.589	0-0	.000	2013
198	60	Jr	6-9	Cory Jefferson (13)	Baylor	B12	69.8	10.7	20.2	2.1	6.7	1.0	47.9	184-297	.620	3-8	.375	2013
199	60	Sr	6-9	Cory Jefferson (14)	Baylor	B12	72.3	11.3	20.9	7.7	4.6	0.8	56.6	159-313	.508	14-37	.378	2014
200	29	Fr	6-3	Cory Joseph (11)	Texas	B12	80.4	2.2	9.5	17.3	0.9	1.9	22.7	84-196	.429	52-126	.413	2011
201	22	Sr	6-5	Courtney Lee (08)	Western Kentucky	SB	74.3	5.4	14.0	15.5	3.0	3.3	34.3	170-345	.493	65-163	.399	2008
202	21	Fr	6-10	Craig Brackins (08)	Iowa St.	B12	68.8	5.6	14.5	11.4	3.5	0.6	31.0	114-239	.477	20-74	.270	2008
203	21	So	6-10	Craig Brackins (09)	Iowa St.	B12	79.0	6.4	27.8	12.8	3.2	1.0	38.8	218-427	.511	21-73	.288	2009
204	21	Jr	6-10	Craig Brackins (10)	Iowa St.	B12	86.5	6.6	19.4	13.1	3.3	1.3	33.7	165-370	.446	27-87	.310	2010
205	2	Fr	6-5	D'Angelo Russell (15)	Ohio St.	B10	84.3	3.6	15.4	30.1	1.1	2.8	30.3	136-284	.479	95-231	.411	2015
206	9	So	6-0	D.J. Augustin (08)	Texas	B12	94.0	1.5	6.9	30.6	0.0	1.9	40.7	167-354	.472	72-189	.381	2008
207	29	Sr	6-9	D.J. White (08)	Indiana	B10	82.8	11.3	24.0	5.2	5.4	1.4	57.7	215-354	.607	1-3	.333	2008
208	17	So	6-10	D.J. Wilson (17)	Michigan	B10	75.2	6.7	16.3	8.5	5.2	1.0	19.7	123-195	.631	41-110	.373	2017
209	42	So	6-7	Da'Sean Butler (08)	West Virginia	BE	75.4	8.5	14.7	11.7	0.5	1.4	30.5	146-275	.531	34-92	.370	2008
210	42	Jr	6-7	Da'Sean Butler (09)	West Virginia	BE	82.6	7.1	13.5	11.5	1.0	2.4	30.4	150-317	.473	62-177	.350	2009
211	42	Sr	6-7	Da'Sean Butler (10)	West Virginia	BE	87.9	5.0	15.4	19.2	1.3	1.7	42.3	138-305	.452	70-198	.354	2010
212	35	So	6-8	DaJuan Summers (08)	Georgetown	BE	65.7	5.0	17.4	11.4	2.5	2.4	34.5	72-138	.522	51-149	.342	2008
213	35	Jr	6-8	DaJuan Summers (09)	Georgetown	BE	72.4	5.3	11.5	9.7	2.5	2.4	47.1	85-154	.552	52-135	.385	2009
214	48	So	7-0	Dakari Johnson (15)	Kentucky	SEC	40.3	13.4	19.1	8.9	6.1	1.4	92.3	79-156	.506	0-0	.000	2015
215	30	Fr	6-10	Damian Jones (14)	Vanderbilt	SEC	64.2	8.7	15.9	2.3	5.7	0.7	52.8	138-254	.543	0-0	.000	2014
216	30	So	6-10	Damian Jones (15)	Vanderbilt	SEC	72.2	9.7	16.5	5.9	7.3	1.2	67.2	174-312	.558	1-5	.200	2015
217	30	Jr	7-0	Damian Jones (16)	Vanderbilt	SEC	65.1	9.9	17.3	10.2	5.9	0.5	53.8	184-309	.595	0-3	.000	2016
218	6	Fr	6-2	Damian Lillard (09)	Weber St.	BSky	73.3	1.4	14.3	21.8	0.8	2.0	28.5	69-141	.489	48-126	.381	2009
219	6	So	6-2	Damian Lillard (10)	Weber St.	BSky	84.9	1.3	12.6	23.6	0.4	2.1	43.2	95-203	.468	81-209	.388	2010
220	6	Jr	6-2	Damian Lillard (12)	Weber St.	BSky	87.2	1.9	14.1	28.0	0.7	2.5	51.4	129-256	.504	86-217	.396	2012
221	24	So	6-7	Damion James (08)	Texas	B12	78.2	11.4	24.8	8.7	4.7	1.4	31.3	152-321	.474	37-91	.407	2008
222	24	Jr	6-7	Damion James (09)	Texas	B12	73.3	11.1	23.3	10.0	3.0	2.0	35.7	175-348	.503	28-86	.326	2009
223	24	Sr	6-7	Damion James (10)	Texas	B12	74.8	11.0	23.9	6.1	3.6	3.0	54.9	174-325	.535	36-94	.383	2010
224	44	Fr	6-5	Damyean Dotson (13)	Oregon	P12	68.5	3.7	11.1	6.8	0.5	1.9	17.5	116-228	.509	47-143	.329	2013
225	44	So	6-5	Damyean Dotson (14)	Oregon	P12	56.8	3.7	12.4	9.7	0.7	1.2	24.9	90-182	.495	26-83	.313	2014
226	44	Jr	6-5	Damyean Dotson (16)	Houston	Amer	75.9	7.1	17.2	7.7	0.7	1.3	20.4	102-155	.658	62-169	.367	2016
227	44	Sr	6-5	Damyean Dotson (17)	Houston	Amer	85.4	5.0	18.2	6.9	0.6	1.6	12.3	94-186	.505	108-244	.443	2017
228	38	Fr	6-11	Daniel Gafford (18)	Arkansas	SEC	55.8	11.2	20.0	6.0	11.5	1.4	59.4	164-271	.605	0-0	.000	2018
229	38	So	6-11	Daniel Gafford (19)	Arkansas	SEC	67.0	11.2	22.7	6.0	8.4	1.8	59.8	213-323	.659	0-0	.000	2019
230	56	Fr	6-7	Daniel Hamilton (15)	Connecticut	Amer	78.3	4.3	24.1	26.3	1.3	1.9	23.0	93-232	.401	46-134	.343	2015
231	56	So	6-7	Daniel Hamilton (16)	Connecticut	Amer	79.0	3.5	26.8	29.0	1.5	2.0	24.3	112-269	.416	47-142	.331	2016
232	33	Fr	6-10	Daniel Oturu (19)	Minnesota	B10	57.6	11.8	21.6	5.3	5.7	1.1	41.7	151-274	.551	1-2	.500	2019
233	33	So	6-10	Daniel Oturu (20)	Minnesota	B10	84.2	12.0	23.3	7.6	7.1	1.0	42.8	219-371	.590	19-52	.365	2020
234	46	Jr	6-5	Danny Green (08)	North Carolina	ACC	54.9	8.6	14.9	14.6	5.1	2.9	23.0	105-193	.544	56-150	.373	2008
235	46	Sr	6-5	Danny Green (09)	North Carolina	ACC	68.6	6.8	10.3	16.3	4.4	3.4	15.5	98-193	.508	75-181	.414	2009
236	33	Jr	6-9	Dante Cunningham (08)	Villanova	BE	75.0	10.5	14.5	7.3	3.9	2.5	44.4	142-261	.544	0-0	.000	2008
237	33	Sr	6-9	Dante Cunningham (09)	Villanova	BE	78.6	9.5	17.0	8.8	4.8	2.2	38.3	244-463	.527	0-2	.000	2009
238	37	Jr	6-7	Darington Hobson (10)	New Mexico	MWC	83.3	7.0	24.6	29.3	1.6	2.2	45.3	154-331	.465	39-108	.361	2010
239	55	So	6-2	Darius Johnson-Odom (10)	Marquette	BE	73.1	2.0	9.3	17.0	0.6	1.8	28.7	79-180	.439	73-154	.474	2010
240	55	Jr	6-2	Darius Johnson-Odom (11)	Marquette	BE	74.7	1.9	9.6	16.6	0.7	1.6	37.7	125-258	.484	71-195	.364	2011
241	55	Sr	6-2	Darius Johnson-Odom (12)	Marquette	BE	80.0	2.3	9.2	17.7	0.4	1.6	35.1	133-270	.493	77-200	.385	2012
242	46	Fr	6-8	Darius Miller (09)	Kentucky	SEC	53.1	5.2	10.8	16.8	3.0	2.0	31.9	48-105	.457	18-55	.327	2009
243	46	So	6-7	Darius Miller (10)	Kentucky	SEC	52.4	4.7	7.8	12.3	2.7	1.6	18.1	43-87	.494	43-128	.336	2010
244	46	Jr	6-7	Darius Miller (11)	Kentucky	SEC	77.2	5.1	11.2	10.6	3.6	1.6	21.8	91-181	.503	58-131	.443	2011
245	46	Sr	6-8	Darius Miller (12)	Kentucky	SEC	65.2	4.3	7.3	14.3	1.2	1.9	22.8	87-153	.569	56-149	.376	2012
246	41	Fr	6-4	Darius Morris (10)	Michigan	B10	60.1	2.2	7.4	21.3	0.8	1.7	37.2	40-83	.482	7-38	.184	2010
247	41	So	6-4	Darius Morris (11)	Michigan	B10	86.4	3.3	10.9	43.9	0.1	1.9	37.4	178-335	.531	15-61	.246	2011
248	52	Sr	6-9	Darnell Jackson (08)	Kansas	B12	60.4	10.2	20.8	8.2	2.1	1.8	55.3	165-260	.635	2-6	.333	2008
249	27	So	6-9	Darrell Arthur (08)	Kansas	B12	61.4	12.1	17.0	6.7	6.2	1.1	27.5	208-374	.556	2-12	.167	2008
250	21	Jr	6-1	Darren Collison (08)	UCLA	P12	75.0	1.9	7.3	21.0	0.3	3.3	34.9	108-234	.462	53-101	.525	2008
251	21	Sr	6-1	Darren Collison (09)	UCLA	P12	78.5	1.9	7.9	28.4	0.5	3.1	36.6	134-240	.558	41-104	.394	2009
252	38	Fr	6-6	Darrun Hilliard (12)	Villanova	BE	40.3	2.7	12.1	10.8	1.6	1.5	23.8	26-54	.481	21-72	.292	2012
253	38	So	6-6	Darrun Hilliard (13)	Villanova	BE	73.8	1.4	9.4	13.8	1.2	3.2	53.7	75-162	.463	39-123	.317	2013
254	38	Jr	6-6	Darrun Hilliard (14)	Villanova	BE	71.6	3.6	10.6	19.3	1.9	2.6	44.0	87-154	.565	70-169	.414	2014
255	38	Sr	6-6	Darrun Hilliard (15)	Villanova	BE	69.4	2.0	10.7	15.9	1.3	3.8	26.7	91-182	.500	79-204	.387	2015
256	32	Fr	6-6	Davon Reed (14)	Miami FL	ACC	50.8	2.2	7.6	13.1	0.7	1.6	25.6	31-95	.326	40-112	.357	2014
257	32	So	6-6	Davon Reed (15)	Miami FL	ACC	53.3	3.7	13.5	14.6	1.7	2.1	47.0	40-83	.482	37-81	.457	2015
258	32	Jr	6-6	Davon Reed (16)	Miami FL	ACC	71.7	2.7	13.8	8.1	1.5	1.6	37.5	83-155	.535	46-120	.383	2016
259	32	Sr	6-6	Davon Reed (17)	Miami FL	ACC	87.9	2.9	13.1	14.4	1.5	2.3	29.0	82-173	.474	79-199	.397	2017
260	5	Fr	6-3	De'Aaron Fox (17)	Kentucky	SEC	69.8	2.1	12.2	28.6	0.7	2.7	47.1	197-379	.520	17-69	.246	2017
261	4	Fr	6-7	De'Andre Hunter (18)	Virginia	ACC	48.1	7.6	14.9	11.8	2.7	1.9	46.0	83-158	.525	21-55	.382	2018
262	4	So	6-7	De'Andre Hunter (19)	Virginia	ACC	80.4	5.6	13.4	13.0	2.4	1.2	39.8	159-289	.550	46-105	.438	2019
263	46	Fr	6-4	De'Anthony Melton (17)	USC	P12	67.3	6.0	13.6	22.5	3.9	4.1	47.2	80-157	.510	21-74	.284	2017
264	35	Fr	6-11	DeAndre Jordan (08)	Texas A&M	B12	48.1	11.0	22.0	4.4	6.5	0.5	65.0	107-177	.605	0-0	.000	2008
265	53	Jr	6-6	DeAndre Liggins (11)	Kentucky	SEC	78.8	2.2	11.8	14.2	2.3	2.3	39.8	76-172	.442	36-92	.391	2011
266	21	Jr	6-6	DeAndre' Bembry (16)	Saint Joseph's	A10	92.8	4.3	18.0	24.1	2.5	2.2	35.8	204-369	.553	34-128	.266	2016
267	37	Fr	6-7	DeJuan Blair (08)	Pittsburgh	BE	65.4	15.9	22.9	7.1	4.6	3.7	48.7	159-302	.526	0-0	.000	2008
268	37	So	6-7	DeJuan Blair (09)	Pittsburgh	BE	64.5	23.7	27.6	9.3	3.6	3.5	44.7	209-358	.584	0-0	.000	2009
269	9	Fr	6-7	DeMar DeRozan (09)	USC	P12	82.8	9.3	11.6	9.6	1.2	1.6	40.1	186-331	.562	6-36	.167	2009
270	5	Fr	6-11	DeMarcus Cousins (10)	Kentucky	SEC	58.2	19.9	24.9	9.2	7.5	2.4	72.6	205-363	.565	1-6	.167	2010
271	27	Sr	6-8	DeMarre Carroll (08)	Missouri	B12	62.5	12.1	17.3	10.3	2.7	2.5	48.3	159-285	.558	3-17	.176	2008
272	27	Sr	6-8	DeMarre Carroll (09)	Missouri	B12	70.0	9.3	18.6	15.2	2.4	3.1	43.3	230-397	.579	16-44	.364	2009
273	50	Sr	6-11	DeVon Hardin (08)	California	P12	53.5	9.4	26.4	5.3	5.9	1.4	74.6	98-177	.554	0-0	.000	2008
274	1	Fr	7-1	Deandre Ayton (18)	Arizona	P12	82.5	13.5	28.2	10.2	6.1	1.0	42.4	264-416	.635	12-35	.343	2018
275	21	Fr	6-6	Deandre Bembry (14)	Saint Joseph's	A10	81.1	4.1	11.6	17.1	1.8	1.8	50.0	107-208	.514	36-104	.346	2014
276	21	So	6-6	Deandre Bembry (15)	Saint Joseph's	A10	95.0	4.6	18.7	24.4	2.7	3.1	34.7	149-308	.484	50-153	.327	2015
277	37	So	6-8	Deandre Daniels (13)	Connecticut	BE	70.4	5.7	15.8	5.4	5.3	1.8	29.4	119-231	.515	21-68	.309	2013
278	37	Jr	6-9	Deandre Daniels (14)	Connecticut	Amer	68.4	6.3	16.8	3.6	5.2	1.4	22.2	138-281	.491	50-120	.417	2014
279	29	Fr	6-4	Dejounte Murray (16)	Washington	P12	82.2	4.1	13.7	25.7	0.8	2.8	34.2	168-368	.457	34-118	.288	2016
280	20	Jr	6-5	Delon Wright (14)	Utah	P12	91.7	4.5	15.9	29.3	3.5	4.0	63.6	152-244	.623	12-53	.226	2014
281	20	Sr	6-5	Delon Wright (15)	Utah	P12	83.7	4.1	13.6	32.8	3.2	3.9	57.1	135-246	.549	26-73	.356	2015
282	45	Fr	6-1	Demetrius Jackson (14)	Notre Dame	ACC	51.0	2.7	9.1	14.7	0.2	1.1	45.0	30-71	.423	25-60	.417	2014
283	45	So	6-1	Demetrius Jackson (15)	Notre Dame	ACC	85.3	4.6	8.1	16.1	0.9	2.8	33.4	113-203	.557	54-126	.429	2015
284	45	Jr	6-1	Demetrius Jackson (16)	Notre Dame	ACC	87.1	3.1	7.9	25.1	0.8	2.1	32.5	139-265	.525	54-163	.331	2016
285	9	Fr	6-3	Dennis Smith, Jr. (17)	North Carolina St.	ACC	86.4	2.7	11.5	34.2	1.2	3.1	47.6	136-267	.509	55-153	.359	2017
286	14	Fr	6-5	Denzel Valentine (13)	Michigan St.	B10	52.0	6.6	16.2	22.3	1.9	2.3	25.7	51-95	.537	16-57	.281	2013
287	14	So	6-5	Denzel Valentine (14)	Michigan St.	B10	72.7	5.2	18.2	22.6	1.3	2.0	24.5	65-151	.430	43-114	.377	2014
288	14	Jr	6-5	Denzel Valentine (15)	Michigan St.	B10	80.7	4.4	17.6	26.9	0.8	1.7	19.3	95-200	.475	102-245	.416	2015
289	14	Sr	6-5	Denzel Valentine (16)	Michigan St.	B10	72.5	3.0	21.1	45.8	0.7	1.9	21.4	101-210	.481	104-234	.444	2016
290	59	Sr	6-7	Deron Washington (08)	Virginia Tech	ACC	81.6	6.9	15.6	14.2	2.1	1.7	62.0	129-286	.451	18-67	.269	2008
291	40	So	6-8	Derrick Brown (08)	Xavier	A10	69.9	9.2	18.5	12.4	3.3	1.9	56.0	137-211	.649	11-32	.344	2008
292	40	Jr	6-8	Derrick Brown (09)	Xavier	A10	71.7	10.2	13.9	14.8	2.9	1.4	40.0	127-243	.523	36-87	.414	2009
293	58	So	6-9	Derrick Caracter (08)	Louisville	BE	41.0	14.2	15.7	5.9	5.8	2.2	53.7	110-200	.550	1-1	1.000	2008
294	58	Jr	6-9	Derrick Caracter (10)	UTEP	CUSA	53.9	12.0	21.7	9.0	3.6	2.1	45.6	144-246	.585	4-15	.267	2010
295	3	Fr	6-10	Derrick Favors (10)	Georgia Tech	ACC	69.2	12.5	20.2	7.3	7.8	1.8	47.6	177-287	.617	0-1	.000	2010
296	1	Fr	6-3	Derrick Rose (08)	Memphis	CUSA	72.5	5.0	11.7	30.4	1.3	2.3	47.0	173-332	.521	35-104	.337	2008
297	29	Sr	6-5	Derrick White (17)	Colorado	P12	81.6	3.5	10.7	28.3	4.8	2.2	43.5	147-258	.570	57-142	.401	2017
298	2	Fr	6-8	Derrick Williams (10)	Arizona	P12	68.9	9.7	19.7	6.3	2.4	1.3	82.3	158-266	.594	4-16	.250	2010
299	2	So	6-8	Derrick Williams (11)	Arizona	P12	74.1	11.8	21.9	8.7	2.3	1.9	87.1	184-306	.601	42-74	.568	2011
300	58	So	6-7	Deshaun Thomas (12)	Ohio St.	B10	78.5	9.9	10.7	6.0	0.9	0.7	23.8	193-322	.599	50-145	.345	2012
301	58	Jr	6-7	Deshaun Thomas (13)	Ohio St.	B10	88.1	5.8	14.0	8.6	1.0	0.9	28.9	188-375	.501	72-209	.344	2013
302	30	Fr	6-5	Desmond Bane (17)	TCU	B12	51.6	3.9	12.4	8.7	1.2	0.8	28.9	68-113	.602	29-77	.377	2017
303	30	So	6-5	Desmond Bane (18)	TCU	B12	74.7	1.9	14.1	14.0	0.8	1.8	30.5	86-141	.610	59-128	.461	2018
304	30	Jr	6-5	Desmond Bane (19)	TCU	B12	87.7	4.4	13.9	13.6	1.6	1.8	17.5	147-268	.549	68-160	.425	2019
305	30	Sr	6-6	Desmond Bane (20)	TCU	B12	89.6	4.6	16.6	26.0	1.6	2.4	13.3	100-222	.450	87-198	.439	2020
306	13	Fr	6-6	Devin Booker (15)	Kentucky	SEC	51.9	2.6	7.8	10.9	0.3	1.3	22.3	77-146	.527	58-141	.411	2015
307	43	Fr	6-9	Devin Ebanks (09)	West Virginia	BE	75.2	9.5	20.3	17.4	2.6	1.7	49.8	127-241	.527	5-40	.125	2009
308	43	So	6-9	Devin Ebanks (10)	West Virginia	BE	75.1	9.5	18.0	14.7	2.2	1.9	48.3	141-285	.495	3-30	.100	2010
309	11	So	6-7	Devin Vassell (20)	Florida St.	ACC	69.0	5.2	15.4	11.2	4.1	2.8	22.1	100-188	.532	44-106	.415	2020
310	53	So	6-5	Devon Hall (16)	Virginia	ACC	54.5	1.4	14.3	15.8	1.6	1.4	22.4	36-89	.404	21-63	.333	2016
311	53	Jr	6-5	Devon Hall (17)	Virginia	ACC	67.4	3.1	17.3	14.0	0.6	1.3	27.3	68-159	.428	32-86	.372	2017
312	53	Sr	6-5	Devon Hall (18)	Virginia	ACC	79.9	1.4	14.9	19.6	0.6	1.8	29.2	75-159	.472	57-132	.432	2018
313	34	So	6-2	Devonte' Graham (16)	Kansas	B12	80.6	1.3	9.9	19.5	0.4	2.5	29.0	66-138	.478	72-165	.436	2016
314	34	Jr	6-2	Devonte' Graham (17)	Kansas	B12	87.2	1.6	7.9	19.2	0.6	2.4	25.1	63-125	.504	94-242	.388	2017
315	34	Sr	6-2	Devonte' Graham (18)	Kansas	B12	94.2	2.0	9.6	31.4	0.1	2.4	40.6	89-227	.392	110-271	.406	2018
316	59	Fr	6-11	Dewan Huell (17)	Miami FL	ACC	42.0	9.8	11.3	2.3	5.0	1.4	35.2	77-143	.538	0-2	.000	2017
317	59	So	6-11	Dewan Huell (18)	Miami FL	ACC	64.0	9.3	20.9	3.4	4.1	1.1	40.4	147-252	.583	0-3	.000	2018
318	32	Jr	6-10	Dexter Pittman (09)	Texas	B12	41.1	17.7	18.8	5.3	5.9	1.3	64.5	130-211	.616	0-0	.000	2009
319	32	Sr	6-10	Dexter Pittman (10)	Texas	B12	47.1	16.6	15.3	5.1	8.9	1.0	63.1	140-214	.654	0-0	.000	2010
320	31	Fr	6-10	Deyonta Davis (16)	Michigan St.	B10	46.1	13.6	19.0	7.5	10.2	0.8	19.1	119-199	.598	0-0	.000	2016
321	40	Fr	6-11	Diamond Stone (16)	Maryland	B10	55.1	13.0	15.3	4.1	7.2	1.3	44.6	163-287	.568	0-0	.000	2016
322	45	Fr	6-6	Dillon Brooks (15)	Oregon	P12	69.9	7.4	11.6	11.9	2.1	1.0	31.9	116-237	.489	28-80	.350	2015
323	45	So	6-7	Dillon Brooks (16)	Oregon	P12	82.3	7.2	11.6	19.4	1.2	1.9	31.1	178-343	.519	48-142	.338	2016
324	45	Jr	6-7	Dillon Brooks (17)	Oregon	P12	56.9	4.7	9.9	23.0	2.0	2.5	29.6	141-268	.526	57-141	.404	2017
325	4	So	6-4	Dion Waiters (12)	Syracuse	BE	60.0	2.4	8.2	21.2	1.5	4.6	33.1	129-244	.529	41-113	.363	2012
326	11	Fr	6-10	Domantas Sabonis (15)	Gonzaga	WCC	54.1	13.2	24.2	7.7	1.5	1.2	55.0	137-209	.656	0-0	.000	2015
327	11	So	6-11	Domantas Sabonis (16)	Gonzaga	WCC	79.9	11.6	28.2	11.4	2.7	1.1	51.3	224-364	.615	5-14	.357	2016
328	25	Fr	6-4	Dominique Jones (08)	South Florida	BE	86.9	4.6	10.1	18.1	0.8	2.6	42.1	123-232	.530	54-153	.353	2008
329	25	So	6-4	Dominique Jones (09)	South Florida	BE	93.3	5.8	10.9	28.7	1.1	2.3	37.1	139-286	.486	54-175	.309	2009
330	25	Jr	6-4	Dominique Jones (10)	South Florida	BE	92.0	3.6	14.9	24.4	1.6	2.8	57.2	170-326	.521	52-167	.311	2010
331	13	Fr	6-3	Donovan Mitchell (16)	Louisville	ACC	47.7	6.6	13.5	15.8	0.6	2.5	30.0	66-118	.559	18-72	.250	2016
332	13	So	6-3	Donovan Mitchell (17)	Louisville	ACC	80.1	3.7	12.9	16.0	1.7	3.7	24.3	101-218	.463	80-226	.354	2017
333	17	So	6-5	Donte DiVincenzo (17)	Villanova	BE	63.8	5.5	12.7	12.0	1.3	2.2	35.5	67-119	.563	42-115	.365	2017
334	17	So	6-5	Donte DiVincenzo (18)	Villanova	BE	72.5	4.9	13.8	20.0	0.7	2.1	27.4	103-179	.575	85-212	.401	2018
335	28	Fr	6-11	Donte Greene (08)	Syracuse	BE	89.2	5.4	15.6	10.6	4.8	2.0	25.5	128-260	.492	90-261	.345	2008
336	42	Fr	6-4	Doron Lamb (11)	Kentucky	SEC	70.7	2.1	5.6	11.3	0.6	1.2	30.9	93-184	.505	68-140	.486	2011
337	42	So	6-4	Doron Lamb (12)	Kentucky	SEC	78.1	1.5	7.7	8.8	0.2	0.9	40.4	99-206	.481	76-163	.466	2012
338	11	Fr	6-7	Doug McDermott (11)	Creighton	MVC	72.4	9.6	20.5	9.8	0.4	0.6	30.1	173-303	.571	47-116	.405	2011
339	11	So	6-7	Doug McDermott (12)	Creighton	MVC	79.2	9.9	20.5	8.0	0.3	0.4	32.7	253-400	.632	54-111	.486	2012
340	11	Jr	6-7	Doug McDermott (13)	Creighton	MVC	79.0	7.1	20.9	12.4	0.2	0.4	41.7	207-361	.573	77-157	.490	2013
341	11	Sr	6-8	Doug McDermott (14)	Creighton	BE	84.4	6.4	17.8	11.5	0.5	0.4	32.9	234-413	.567	96-214	.449	2014
342	35	So	6-6	Draymond Green (10)	Michigan St.	B10	63.6	10.4	24.6	23.3	4.1	2.9	48.3	137-249	.550	2-16	.125	2010
343	35	Jr	6-7	Draymond Green (11)	Michigan St.	B10	74.2	9.6	23.4	31.1	4.1	3.5	40.9	107-238	.450	36-99	.364	2011
344	35	Sr	6-7	Draymond Green (12)	Michigan St.	B10	82.8	8.2	28.5	24.2	3.4	2.7	36.7	160-338	.473	52-134	.388	2012
345	40	Fr	6-7	Dwayne Bacon (16)	Florida St.	ACC	71.7	5.4	17.4	10.4	0.1	1.9	34.9	165-327	.505	32-114	.281	2016
346	40	So	6-7	Dwayne Bacon (17)	Florida St.	ACC	72.0	4.0	11.9	11.6	0.4	1.9	28.2	164-318	.516	57-171	.333	2017
347	60	So	6-8	Dwayne Collins (08)	Miami FL	ACC	49.7	14.5	20.8	4.7	5.0	1.6	48.6	114-210	.543	0-0	.000	2008
348	60	Jr	6-8	Dwayne Collins (09)	Miami FL	ACC	59.4	13.2	17.9	11.4	1.7	2.5	102.2	103-182	.566	0-0	.000	2009
349	60	Sr	6-8	Dwayne Collins (10)	Miami FL	ACC	54.6	14.3	21.6	10.5	5.1	1.5	74.8	126-206	.612	0-0	.000	2010
350	45	Fr	6-9	Dwight Powell (11)	Stanford	P12	60.7	6.8	19.0	8.6	4.2	1.9	54.0	81-162	.500	7-25	.280	2011
351	45	So	6-9	Dwight Powell (12)	Stanford	P12	40.8	7.6	23.1	8.4	3.8	2.7	48.4	72-144	.500	1-17	.059	2012
352	45	Jr	6-10	Dwight Powell (13)	Stanford	P12	75.6	7.7	24.0	16.0	3.6	1.5	43.6	164-350	.469	15-33	.455	2013
353	45	Sr	6-10	Dwight Powell (14)	Stanford	P12	80.8	7.3	17.3	20.4	2.8	2.4	55.7	165-340	.485	10-39	.256	2014
354	26	Fr	6-7	Dylan Windler (16)	Belmont	OVC	46.0	8.6	18.6	8.0	3.0	1.8	44.9	38-53	.717	10-45	.222	2016
355	26	So	6-7	Dylan Windler (17)	Belmont	OVC	76.5	6.3	18.1	9.4	3.2	1.7	32.0	60-89	.674	37-92	.402	2017
356	26	Jr	6-7	Dylan Windler (18)	Belmont	OVC	88.5	6.3	24.0	15.2	2.8	1.7	35.9	135-203	.665	69-162	.426	2018
357	26	Sr	6-8	Dylan Windler (19)	Belmont	OVC	83.7	6.8	27.2	13.4	1.7	2.4	30.5	142-215	.660	97-228	.425	2019
358	55	Fr	6-4	E'Twaun Moore (08)	Purdue	B10	75.9	3.2	12.6	19.4	1.7	1.8	20.6	93-207	.449	66-152	.434	2008
359	55	So	6-4	E'Twaun Moore (09)	Purdue	B10	81.9	3.9	12.1	19.8	1.4	2.0	23.6	132-279	.473	56-166	.337	2009
360	55	Jr	6-4	E'Twaun Moore (10)	Purdue	B10	78.5	3.4	10.8	19.8	1.0	2.8	28.8	161-330	.488	51-146	.349	2010
